ROAD_CLASS,DISTRICT,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE,INVTYPE,INJURY,VEHTYPE,HOUR,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,PEDESTRIAN,PASSENGER,POLICE_DIVISION,HOOD_ID,month
Major Arterial,Etobicoke York,Intersection,Other,Traffic Signal,Clear,Dark,Dry,Rear End,Driver,None,Automobile,21,0,1,0,0,0,0,0,1,0,0,0,0,1,12,30,3
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Rear End,Truck Driver,None,Truck,13,0,1,0,1,0,0,0,1,0,0,0,0,0,43,137,11
Major Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Dark,Wet,SMV Other,Driver,Major,Automobile,3,0,1,0,0,0,0,0,0,0,0,0,0,0,14,85,3
Major Arterial,Toronto and East York,Intersection,Other,Traffic Signal,Clear,Dark,Dry,SMV Other,Vehicle Owner,None,Other,2,0,1,0,0,0,0,1,1,0,0,0,0,1,11,91,11
Major Arterial,Toronto and East York,Mid-Block,Other,No Control,Snow,Daylight,Ice,Approaching,Driver,Minor,Automobile,15,0,1,0,0,0,0,1,1,0,0,0,0,1,53,98,12
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Passenger,Major,Other,13,0,1,0,1,0,0,0,1,1,0,0,0,1,23,2,7
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Turning Movement,Passenger,Major,Other,17,0,1,1,0,0,0,0,1,0,0,0,0,1,23,6,5
Minor Arterial,Toronto and East York,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,SMV Other,Driver,Major,Automobile,22,0,1,0,0,0,0,0,0,0,0,0,0,1,13,109,8
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Other,Daylight,Other,Pedestrian Collisions,Driver,None,Van,15,0,1,0,0,0,0,1,1,1,1,0,1,0,41,122,12
Minor Arterial,Etobicoke York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,14,1,1,0,0,0,0,0,1,0,0,0,0,0,12,110,9
Major Arterial,North York,Mid-Block,Other,No Control,Clear,Dark,Dry,Rear End,Driver,Major,Automobile,18,0,1,0,0,0,0,1,1,0,1,0,0,1,33,42,11
Collector,Scarborough,Mid-Block,Other,No Control,Clear,Daylight,Dry,Turning Movement,Driver,None,Automobile,16,0,1,1,0,0,0,0,1,0,0,0,0,0,42,118,7
Major Arterial,Toronto and East York,Intersection,At/Near Private Drive,No Control,Clear,Daylight,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,18,1,1,0,0,0,0,0,1,0,0,0,0,0,14,77,7
Major Arterial,Scarborough,Intersection,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Motorcycle Passenger,Major,2 Wheels,20,0,1,1,0,0,0,0,1,0,0,0,0,0,42,117,7
Collector,Scarborough,Mid-Block,Non Intersection,No Control,Rain,Dark,Wet,Pedestrian Collisions,Driver,None,Other,18,0,0,0,0,0,0,0,0,0,0,0,1,0,41,126,12
Major Arterial,Scarborough,Intersection,Other,Traffic Signal,Clear,Daylight,Wet,Angle,Driver,None,Automobile,18,0,1,0,0,0,0,0,1,1,0,0,0,1,41,126,12
Collector,North York,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Pedestrian Collisions,Pedestrian,Major,Other,19,0,1,0,0,0,0,0,1,0,0,0,1,0,32,34,7
Minor Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Sideswipe,Passenger,None,Other,11,0,1,0,0,0,0,1,1,0,0,0,0,1,41,122,12
Major Arterial,Toronto and East York,Mid-Block,Other,Stop Sign,Clear,Dark,Dry,Approaching,Driver,Major,Automobile,1,0,1,0,0,0,0,0,1,0,0,0,0,1,13,92,10
Expressway,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Rear End,Driver,None,Automobile,0,0,1,0,0,0,0,1,1,0,0,0,0,1,43,133,4
Major Arterial,North York,Intersection,Non Intersection,No Control,Clear,Dark,Dry,Sideswipe,Driver,Minor,Automobile,23,0,1,0,0,1,0,0,0,0,0,0,0,1,32,51,10
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,Major,Automobile,1,0,1,0,0,0,0,0,1,1,0,0,0,0,52,76,3
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Driver,Major,Automobile,14,0,1,0,1,0,0,0,1,1,0,0,0,0,33,48,9
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Driver,None,Automobile,19,0,1,0,0,0,0,0,0,0,0,0,1,1,23,3,12
Major Arterial,North York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,SMV Other,Driver,None,Automobile,10,0,1,0,0,0,0,1,1,0,0,0,0,0,33,43,10
Major Arterial,North York,Intersection,Other,No Control,Rain,Daylight,Wet,Pedestrian Collisions,Driver,None,Automobile,11,0,1,0,0,0,0,0,0,0,0,0,1,0,33,119,11
Collector,Scarborough,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,18,0,1,0,0,0,0,0,1,0,0,0,1,0,43,133,3
Major Arterial,Toronto and East York,Intersection,At Intersection,Stop Sign,Clear,Dark,Wet,Pedestrian Collisions,Passenger,None,Other,17,0,1,0,0,0,0,0,0,0,0,0,1,1,55,68,12
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Rear End,Driver,Major,Automobile,8,0,1,0,0,0,0,0,0,0,0,0,0,1,53,71,7
Minor Arterial,North York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,14,1,1,0,0,0,0,0,1,0,0,0,0,0,13,31,10
Collector,Toronto and East York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,12,0,1,0,0,0,0,0,0,0,0,0,1,0,53,100,5
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,8,0,1,0,0,0,0,0,1,1,0,0,1,0,31,27,11
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Rear End,Driver,Minor,Automobile,15,0,1,0,0,0,0,0,1,0,0,0,0,1,13,94,9
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Turning Movement,Driver,Minor,Automobile,12,0,1,0,0,0,0,0,0,0,0,0,0,0,32,34,3
Minor Arterial,Toronto and East York,Intersection,At Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,17,0,1,0,0,0,0,0,1,0,0,0,1,0,55,70,2
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Snow,Daylight,Wet,Turning Movement,Driver,None,Automobile,8,0,1,0,0,0,0,0,0,0,0,0,0,1,12,28,12
Major Arterial,Scarborough,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Minor,Other,15,0,1,0,0,0,0,0,0,0,0,0,1,0,41,119,10
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Driver,Major,Van,17,0,1,0,0,0,0,0,1,1,0,0,0,0,12,30,3
Major Arterial,Scarborough,Intersection,Other,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,23,0,1,0,0,0,0,0,1,0,0,0,1,1,42,118,8
Major Arterial,Scarborough,Mid-Block,Other,No Control,Snow,Dark,Slush,Approaching,Driver,Minor,Automobile,23,0,1,0,0,0,0,1,1,0,0,0,0,1,42,129,2
Major Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Dark,Dry,Approaching,Driver,Fatal,Automobile,0,0,1,0,0,1,0,1,1,0,1,0,0,1,14,82,6
Major Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Dusk,Dry,Pedestrian Collisions,Pedestrian,Fatal,Other,17,0,0,0,1,0,0,0,0,0,0,0,1,0,42,132,12
Minor Arterial,Toronto and East York,Mid-Block,At Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,9,0,1,0,0,0,0,0,1,0,0,0,1,0,52,79,10
Major Arterial,Toronto and East York,Intersection,Other,Traffic Signal,Clear,Dark,Dry,Cyclist Collisions,Driver,None,Automobile,23,1,1,0,0,0,0,0,1,0,0,0,0,0,55,69,7
Minor Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,16,0,1,0,0,0,0,0,0,0,0,0,1,0,51,75,12
Major Arterial,Etobicoke York,Intersection,Other,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Fatal,Other,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,30,12
Minor Arterial,Toronto and East York,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,21,0,1,0,0,0,0,0,1,0,0,0,1,1,52,77,8
Minor Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Other,Passenger,Major,Other,22,0,0,0,0,1,0,0,0,0,0,0,0,1,13,107,3
Major Arterial,North York,Intersection,Other,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,2,0,0,0,0,0,0,0,0,0,0,0,1,0,32,39,10
Major Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Rear End,Driver,None,Van,17,0,1,0,0,0,0,0,0,0,0,0,0,1,22,19,5
Major Arterial,North York,Mid-Block,Other,No Control,Clear,Daylight,Dry,SMV Other,Passenger,Major,Other,15,0,0,0,0,1,0,0,0,0,0,0,0,1,31,26,2
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,6,1,1,0,0,0,0,0,0,0,0,0,0,0,53,103,6
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Passenger,Minor,Other,10,0,1,0,0,0,0,0,1,1,0,0,0,1,52,76,7
Collector,Etobicoke York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,SMV Other,Driver,None,Automobile,4,0,1,1,0,0,0,1,1,0,0,1,0,0,12,111,10
Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Dark,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,18,1,1,0,0,0,0,0,0,0,0,0,0,0,55,63,11
Major Arterial,Scarborough,Mid-Block,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,17,0,1,0,0,0,0,0,1,0,0,0,1,0,42,129,8
Major Arterial,Scarborough,Intersection,Other,No Control,Clear,Daylight,Dry,SMV Other,Driver,Major,Automobile,11,0,1,0,0,0,0,0,0,0,0,1,0,0,42,129,5
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,10,0,0,0,0,1,0,0,0,0,0,0,1,0,31,25,4
Minor Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Dark,Dry,SMV Other,Motorcycle Passenger,Major,2 Wheels,17,0,0,1,0,0,0,0,0,0,0,0,0,0,51,77,12
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,9,0,1,0,0,0,0,0,1,0,0,0,1,0,41,138,3
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,Major,Other,22,0,1,0,0,0,0,0,1,0,0,0,1,0,11,93,5
Major Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Daylight,Dry,Sideswipe,Driver,None,Automobile,16,0,1,1,0,0,0,0,0,0,0,0,0,0,14,81,8
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Vehicle Owner,None,Other,15,0,1,1,0,0,0,0,1,0,0,0,0,0,41,120,4
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,SMV Other,Passenger,Major,Other,6,0,1,0,0,0,0,0,0,0,0,0,0,1,31,27,5
Major Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Rear End,Motorcycle Passenger,Major,Other,0,0,1,1,0,0,0,0,1,0,0,0,0,1,41,126,8
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Turning Movement,Passenger,Minor,Other,14,0,1,0,0,0,0,0,1,0,1,0,0,1,33,119,12
Major Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Cyclist Collisions,Vehicle Owner,None,Other,14,1,1,0,0,0,1,0,1,0,0,0,0,0,53,97,9
Minor Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Driver,Minor,Automobile,20,0,1,0,0,0,0,0,1,1,0,0,0,1,43,134,7
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Turning Movement,Driver,Major,Automobile,12,0,1,0,0,0,0,0,1,0,0,0,0,1,32,34,12
Minor Arterial,Scarborough,Mid-Block,Other,No Control,Clear,Daylight,Dry,SMV Unattended Vehicle,Driver,Major,Automobile,15,0,1,0,0,0,0,0,0,0,0,0,0,0,43,136,3
Collector,Toronto and East York,Intersection,Other,Stop Sign,Clear,Daylight,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,14,1,0,0,0,1,0,0,0,0,0,0,0,0,11,87,11
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,12,0,0,0,1,0,0,0,1,0,0,0,1,0,32,27,1
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Driver,None,Automobile,21,0,1,0,0,0,0,0,1,1,0,0,0,1,23,6,3
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,None,Automobile,19,0,1,1,0,0,0,1,1,0,0,0,0,1,43,127,6
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,8,0,1,0,0,0,0,0,1,0,0,0,1,0,42,116,8
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,11,0,1,0,0,0,0,0,1,0,0,0,1,0,41,126,7
Minor Arterial,Etobicoke York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Other,None,Other,15,0,1,0,0,0,0,0,0,0,0,1,1,0,12,113,3
Major Arterial,Etobicoke York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Rear End,Driver,None,Automobile,8,0,1,0,0,0,0,0,1,0,0,0,0,1,23,2,3
Minor Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,11,0,1,0,0,0,0,0,0,0,0,0,1,0,55,70,6
Minor Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,13,0,1,0,1,0,0,0,0,0,0,0,1,0,11,88,9
Collector,North York,Intersection,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,17,0,1,0,0,0,0,0,0,0,0,0,1,0,13,102,6
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Driver,Major,Automobile,9,0,1,0,0,0,0,0,0,0,0,0,0,0,42,117,9
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,6,0,1,0,0,0,0,0,1,0,0,0,1,0,42,130,2
Major Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Daylight,Dry,Rear End,Driver,Major,Automobile,13,0,1,0,0,0,0,0,1,0,0,0,0,1,53,95,9
Collector,Toronto and East York,Intersection,Other,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,16,0,1,0,0,0,0,0,1,0,0,0,1,1,54,61,10
Minor Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Cyclist Collisions,Driver,None,Automobile,20,1,1,0,0,0,0,0,0,0,0,0,0,0,55,64,6
Other,North York,Mid-Block,Other,No Control,Clear,Daylight,Dry,SMV Other,Passenger,Minor,Other,20,0,1,0,0,0,0,1,1,0,0,0,0,1,54,44,7
Major Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Rear End,Passenger,Minor,Other,17,0,1,0,0,0,0,0,0,0,0,1,0,1,53,97,11
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,None,Truck,13,0,1,0,0,0,0,0,1,0,0,0,0,1,31,26,10
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,Minor,Automobile,11,0,1,0,0,0,0,0,1,0,0,0,1,1,43,139,1
Major Arterial,Toronto and East York,Intersection,Other,Traffic Signal,Clear,Daylight,Wet,Cyclist Collisions,Driver,None,Automobile,17,1,1,0,0,0,0,0,0,0,0,0,0,0,51,74,4
Local,Etobicoke York,Mid-Block,Non Intersection,No Control,Rain,Daylight,Wet,Turning Movement,Passenger,Minor,Other,17,0,1,0,1,0,0,0,0,0,0,0,0,1,23,1,9
Other,Other,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,15,0,1,0,0,0,0,0,0,0,0,0,1,0,43,137,8
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Vehicle Owner,None,Other,10,0,1,0,0,0,0,0,1,1,0,0,0,0,22,14,2
Major Arterial,Scarborough,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Other,Vehicle Owner,None,Other,18,0,0,0,0,1,0,0,0,0,0,0,0,1,43,139,7
Local,Toronto and East York,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Rear End,Driver,Minor,Automobile,21,0,1,0,0,0,0,0,1,0,0,0,0,1,54,54,5
Major Arterial,North York,Intersection,Other,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,None,Automobile,22,0,1,0,0,0,0,0,0,0,0,0,1,0,13,107,3
Other,North York,Mid-Block,Other,No Control,Clear,Dark,Dry,SMV Other,Other,None,Other,1,0,1,0,0,0,0,0,0,0,1,0,0,1,13,102,6
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Rear End,Driver,Minor,Automobile,0,0,1,0,0,0,0,0,1,0,0,0,0,1,32,50,5
Major Arterial,Etobicoke York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Turning Movement,Driver,Minor,Automobile,8,0,1,0,0,0,0,0,1,0,0,0,0,0,23,1,1
Minor Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Turning Movement,Passenger,None,Other,17,0,1,1,0,0,0,0,1,0,0,0,0,1,41,119,10
Minor Arterial,Toronto and East York,Intersection,At Intersection,No Control,Rain,Dark,Wet,Pedestrian Collisions,Driver,None,Automobile,23,0,1,0,0,0,0,0,1,0,0,0,1,0,51,73,12
Major Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,SMV Other,Driver,Minor,Automobile,17,0,1,0,0,0,0,1,1,0,0,0,0,1,14,77,10
Major Arterial,Etobicoke York,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Rear End,Driver,Major,Automobile,1,0,1,0,0,0,0,0,0,0,1,0,0,0,12,110,8
Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,SMV Other,Motorcycle Passenger,Major,2 Wheels,14,0,0,1,0,0,0,1,1,0,0,0,0,0,52,79,5
Major Arterial,Toronto and East York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Rear End,Driver,Major,Automobile,12,0,1,0,0,0,0,0,1,0,0,0,0,0,13,92,8
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,19,0,0,0,0,1,0,0,0,0,0,0,1,0,52,76,2
Collector,Scarborough,Mid-Block,Other,No Control,Clear,Dark,Dry,SMV Other,Other,None,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,0,42,131,2
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,16,0,1,0,0,0,0,0,0,0,0,0,1,0,53,98,6
Major Arterial,North York,Intersection,At Intersection,Stop Sign,Rain,Dawn,Wet,Turning Movement,Driver,None,Bus,7,0,0,1,0,1,0,1,1,0,0,0,0,0,53,56,6
Minor Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Rear End,Driver,None,Automobile,16,0,1,0,0,0,0,1,1,0,0,0,0,0,42,131,9
Major Arterial,Scarborough,Mid-Block,Other,No Control,Rain,Daylight,Wet,Approaching,Driver,Minor,Automobile,10,0,1,0,0,0,0,0,0,0,1,0,0,1,43,137,2
Major Arterial,North York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,17,0,1,0,0,0,0,0,0,0,0,0,1,0,32,39,9
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,SMV Other,Passenger,Major,Other,17,0,1,0,0,0,0,0,1,0,0,0,0,1,55,62,5
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Angle,Truck Driver,None,Truck,14,0,1,0,1,0,0,0,1,1,0,1,0,0,31,22,1
Local,Toronto and East York,Mid-Block,Other,No Control,Clear,Dusk,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,16,0,1,0,0,0,0,0,0,0,0,0,1,0,52,78,11
Major Arterial,Scarborough,Intersection,At Intersection,No Control,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,Major,Other,19,0,1,0,0,0,0,0,0,0,0,0,1,1,43,136,1
Major Arterial,North York,Intersection,Other,No Control,Clear,Dark,Dry,Approaching,Vehicle Owner,None,Other,22,0,1,0,0,0,0,0,0,0,0,0,0,0,32,34,7
Minor Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Dark,Dry,SMV Other,Vehicle Owner,None,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,14,95,5
Major Arterial,Scarborough,Mid-Block,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,Minor,Automobile,13,0,1,0,0,0,0,0,0,0,0,0,1,0,42,116,10
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Rain,Dark,Ice,Rear End,Passenger,Minor,Other,21,0,1,0,0,1,0,0,0,0,0,0,0,1,42,129,4
Major Arterial,North York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Turning Movement,Driver,None,Automobile,8,1,1,0,0,0,0,0,1,0,0,0,0,0,53,99,5
Major Arterial,Etobicoke York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Turning Movement,Driver,Minor,Automobile,13,0,1,0,0,0,0,1,1,0,0,0,0,0,23,1,9
Minor Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Rear End,Vehicle Owner,None,Other,17,0,0,0,1,0,0,0,0,0,0,0,0,1,55,65,10
Major Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Passenger,None,Other,19,0,1,0,0,0,0,0,0,0,0,0,1,1,31,21,1
Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,SMV Other,Other,None,Other,13,0,1,0,0,0,0,0,0,0,0,1,0,0,14,81,11
Major Arterial,Toronto and East York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,14,1,0,0,0,0,0,0,0,0,0,0,1,0,53,104,8
Major Arterial,Etobicoke York,Intersection,Other,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Fatal,Other,22,0,1,0,0,0,0,0,0,0,0,0,1,0,12,115,3
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Rear End,Driver,Major,Automobile,8,0,1,0,0,0,0,1,1,1,0,0,0,1,42,131,6
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,21,0,1,0,0,0,0,0,1,0,0,0,1,0,42,129,12
Minor Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,13,0,1,0,0,0,0,0,1,0,0,0,1,0,51,71,10
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Approaching,Driver,None,Emergency,3,0,1,0,0,0,1,0,1,0,0,1,0,1,52,76,2
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Cyclist Collisions,Driver,None,Bus,21,1,0,0,0,1,0,0,0,0,0,0,0,0,43,136,5
Major Arterial,Scarborough,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,15,0,1,0,0,0,0,0,0,0,0,0,1,0,43,137,9
Major Arterial,North York,Intersection,At Intersection,Other,Clear,Dusk,Dry,Turning Movement,Motorcycle Passenger,Major,2 Wheels,20,0,1,1,0,0,0,0,1,0,0,0,0,1,53,104,4
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,Minor,Automobile,0,0,1,0,0,0,0,1,1,1,1,0,0,0,32,34,1
Minor Arterial,Toronto and East York,Intersection,At Intersection,Stop Sign,Clear,Dark,Slush,Turning Movement,Driver,Minor,Automobile,6,0,1,0,0,0,0,0,1,0,0,0,0,0,11,87,2
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,23,1,1,0,0,0,0,0,1,0,0,0,0,0,13,92,6
